query,gold_intent,rank,historical_customer,historical_support,similarity,intent_compatibility,combined_score
<USER> iPhone 7! I am holding off on their latest software update though. 😜,DEVICE_PLATFORM,3,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates! @spotifycares i tried it on web browser and it worked! 😊 @spotifycares desktop app still not working, but i got to see the cool thing (easter egg) so i’m ecstatic! 😊😊 @spotifycares 1.0.65.320.gac7a8e02","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb @116128 hmm, let's see. could you confirm the exact spotify version of your desktop app? /kb @116128 thanks! it's not ideal, but a clean reinstall of the app should help out: https://t.co/eqisdmwzat. let us know how it plays out /kb",0.2270489391689597,0.5,0.2952867043767198
"<USER> After I log in, I get the first screen. Your support page (second image) tells me to change the settings in Chrome to...(1/2) <URL>",APP_TECHNICAL,1,@115888 the new ios is making your app way less usable. would fancy walking around with a boom box after this update. @spotifycares doesn’t show in lock screen. can’t adjust volume of phone isn’t unlocked also.,@116891 hey there! can you tell us more about what's happening exactly? we'll see what we can suggest /ar @116891 thanks for the info. could you try logging out &gt; restarting your device &gt; logging back in to see if it helps? keep us posted /ar,0.20388004327722622,0.125,0.18416003245791968
"<USER> After I log in, I get the first screen. Your support page (second image) tells me to change the settings in Chrome to...(1/2) <URL>",APP_TECHNICAL,2,"@spotifycares my web player is stuck in a commercial. 'play' isn't an option. tried clearing cookies, etc. nothing helped. #ijustwantmusic https://t.co/lpxsjwjiha @spotifycares chrome web player on dell laptop @spotifycares tried an incognito chrome window. no change. work has blocked https://t.co/jok7espkmg in firefox","@117526 hi andrea. don't worry, help's here. can you tell us what device and browser you're using? we'll see what we can suggest /ju @117526 hmm. does logging in on a different device show the same issue? keep us updated /pc",0.22783549077834597,0.0,0.17087661808375948
"<USER> After I log in, I get the first screen. Your support page (second image) tells me to change the settings in Chrome to...(1/2) <URL>",APP_TECHNICAL,3,@115888 the new ios is making your app way less usable. would fancy walking around with a boom box after this update. @spotifycares doesn’t show in lock screen. can’t adjust volume of phone isn’t unlocked also. @spotifycares works. blame ios update.,"@116891 hey there! can you tell us more about what's happening exactly? we'll see what we can suggest /ar @116891 thanks for the info. could you try logging out &gt; restarting your device &gt; logging back in to see if it helps? keep us posted /ar @116891 glad to hear everything's working okay now. if there's anything else we can help you with, just give us a... https://t.co/auc7dgjpgf 🙂 /ch",0.18411935013641717,0.125,0.1693395126023129
<USER> 2015 MacBook Pro running macOS 10.12.6. Spotify version 1.0.65.320.gac7a8e02. It also happens on the web player in chrome and,APP_TECHNICAL,1,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates! @spotifycares i tried it on web browser and it worked! 😊 @spotifycares desktop app still not working, but i got to see the cool thing (easter egg) so i’m ecstatic! 😊😊 @spotifycares 1.0.65.320.gac7a8e02","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb @116128 hmm, let's see. could you confirm the exact spotify version of your desktop app? /kb @116128 thanks! it's not ideal, but a clean reinstall of the app should help out: https://t.co/eqisdmwzat. let us know how it plays out /kb",0.3202250945425176,0.25,0.3026688209068882
<USER> 2015 MacBook Pro running macOS 10.12.6. Spotify version 1.0.65.320.gac7a8e02. It also happens on the web player in chrome and,APP_TECHNICAL,2,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates! @spotifycares i tried it on web browser and it worked! 😊 @spotifycares desktop app still not working, but i got to see the cool thing (easter egg) so i’m ecstatic! 😊😊","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb @116128 hmm, let's see. could you confirm the exact spotify version of your desktop app? /kb",0.18932258643102232,0.25,0.20449193982326674
<USER> 2015 MacBook Pro running macOS 10.12.6. Spotify version 1.0.65.320.gac7a8e02. It also happens on the web player in chrome and,APP_TECHNICAL,3,"why are my devices not doing the cool thing when i play the #strangerthings albums on @115888? 😭 @spotifycares using a macbook pro with os x el capitan and the latest spotify update, and an iphone 6s with the latest software/spotify updates!","@116128 hey jacklynn! the cavalry's here. could you tell us the device/os you're using? we'll see what we can suggest /kb @116128 got it! could you try streaming one of our 15 stranger things playlists, then switch to the now playing screen? /kb",0.21008554899769183,0.0,0.15756416174826887
<USER> It just stopped playing music and If I started playing music.. It wouldn't even play! Well now it fixed itself and I'm happy,PLAYBACK,1,"https://t.co/obioirq3iu are you feeling something good?🤔 well👏🏽 so👏🏽 am👏🏽 i👏🏽 but i hate my voice, so oh well. 😂 check it. #newmusic ✌🏽❄️ @spotifycares i dunno what system you use that decides which part of the song it gonna play- i love spotify, but maybe a custom clip option? @spotifycares and this is why i’ll love spotify forever and why you are my favorite music platform. thank you! 🙏🏽💯❄️","@116650 this sounds like a great idea! suggest it in our community at https://t.co/rtdvyzof32 and get support from other users /lo @116650 you're welcome! if you ever need us again, just give us a shout. https://t.co/m4hwsbghvz 🙂 /lo",0.2299975128210872,0.125,0.20374813461581542
<USER> It just stopped playing music and If I started playing music.. It wouldn't even play! Well now it fixed itself and I'm happy,PLAYBACK,2,@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work.,"@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl",0.12837839006838447,0.375,0.19003379255128836
<USER> It just stopped playing music and If I started playing music.. It wouldn't even play! Well now it fixed itself and I'm happy,PLAYBACK,3,@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11,"@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb",0.1258387187011932,0.375,0.1881290390258949
<USER> I’ve dm’d you,OTHER,1,@spotifycares https://t.co/rlvnj5ifow - you having a party without me?,"@116376 hey tom! not to worry, we're more than happy to bring the party to your place. would you mind sending this invite out to everyone you know? https://t.co/lwycwf8wkc 🎉 /tb",0.14393514445587827,0.0,0.1079513583419087
